id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
12604733,Studio Apartment On Water close to Logan,18202088,Luxurious,,East Boston,42.36670231859854,-71.04192446075436,Entire home/apt,224,2,7,2018-06-07,0.25,19,9
12608363,Classic Brownstone Walk-Up,68434060,Elle,,Mission Hill,42.33454903433351,-71.10296058223196,Private room,60,1,2,2016-05-24,0.07,1,0
12618291,The 1880 House: Historic Single Family Victorian!,68502098,Kristen,,West Roxbury,42.280756536765175,-71.1532143565036,Entire home/apt,350,3,8,2017-10-13,0.31,1,327
12628940,"ali alfageeh, Jordan Trade",68572323,Jordan,,Allston,42.34716858221989,-71.1334595105475,Entire home/apt,189,3,0,,,1,0
12646288,1 bedroom in Minimalist Cozy Apartment,15393686,Helene,,East Boston,42.36970192328482,-71.03228300444948,Private room,105,2,12,2018-06-23,0.52,1,0
12648403,Location: Amazing --- Cozy Beacon Hill Nook,1846434,Jj,,Beacon Hill,42.35890339819018,-71.07009064770922,Entire home/apt,133,2,163,2018-08-05,5.98,3,94
12652181,Parkside and sunny with a view,12790789,Amanda,,Fenway,42.342980082299185,-71.09438435450514,Entire home/apt,210,2,2,2016-07-17,0.07,2,0
12665563,Amazing South Boston Apartment,20823261,Kevin,,South Boston,42.33484370143602,-71.04995024546783,Entire home/apt,140,1,46,2018-08-09,1.64,2,111
12672097,Boston Brownstone,46846483,Giannoula,,Fenway,42.34618873365362,-71.08887220972629,Entire home/apt,249,2,37,2018-08-01,2.13,1,38
12679021,View of IndyCar...ON THE STREET!,38001139,Robert,,South Boston Waterfront,42.348358429575995,-71.03987509788972,Entire home/apt,3000,1,0,,,1,0
12699603,Large Urban Oasis close to beach!,69028974,Christine,,East Boston,42.38366040503235,-71.00026054426053,Entire home/apt,225,2,3,2016-10-23,0.11,1,0
12707324,交通便利 经济实惠的公寓单间。,69077492,Yingda,,Mission Hill,42.33363628786899,-71.11102997441894,Private room,41,1,2,2016-08-07,0.08,1,0
12709469,near BC shuttle house summer sublet,67822066,Yicong,,Brighton,42.34054213223037,-71.14671037647113,Private room,32,20,1,2016-07-24,0.04,1,0
12712045,One bedroom in two bedroom apt,32156083,G,,South End,42.337374833939776,-71.0681628115511,Private room,80,2,25,2018-08-11,0.91,1,326
12738641,Cozy Bedroom in South Boston,69277254,Ben,,South Boston,42.334821180451684,-71.04921200631978,Private room,57,1,7,2016-07-30,0.25,1,193
12738816,Charming beacon hill apartment,7981083,Dennis,,Beacon Hill,42.36031592243771,-71.06937548889282,Entire home/apt,196,5,6,2016-10-23,0.22,1,0
12752442,Cozy Apt @ Prime location. Steps to Bus & Trains!,51321009,Lyn,,Allston,42.35359857502137,-71.12882093194058,Entire home/apt,114,1,77,2018-08-02,2.97,2,0
12755021,"Extended studio, two futons",9993095,Xenia,,Allston,42.34832593119551,-71.13613371218098,Entire home/apt,65,1,1,2016-05-08,0.04,1,0
12761363,"Nice, clean and lovely",69422156,Zhengyang,,Brighton,42.34648098163572,-71.13848571540692,Shared room,40,1,2,2016-08-08,0.07,1,0
12781774,Studio apartment in historic Boston,39290576,Paul,,Jamaica Plain,42.31446165291016,-71.11391762627706,Entire home/apt,99,2,46,2018-07-18,1.69,1,293
12784064,"Best location! 2 bedroom in  ""little Italy""",3137257,Local Furnished Rentals,,North End,42.364672801267034,-71.05575617983635,Entire home/apt,125,2,73,2018-07-29,2.77,8,49
12789527,"Cosy Bedroom in Boston, 10min from Downtown by T",5965548,Colombine,,Jamaica Plain,42.31460342736296,-71.10401384357903,Private room,90,1,3,2016-10-16,0.13,1,0
12796034,Nice apt near Fenway Park,3975862,Laura,,Fenway,42.343214687970196,-71.101006733526,Entire home/apt,190,10,1,2016-07-21,0.04,1,0
12803718,LUXURY BOSTON HOME:MINS TO SEAPORT/CONVENTION CTR,54099497,Michael,,South Boston,42.337970839474416,-71.03885479780695,Entire home/apt,205,1,2,2018-06-14,0.38,5,269
12812461,"Special Pricing in Nov-Dec 2018
Book for Holidays",38818333,William,,South End,42.33659485343961,-71.07603148953406,Entire home/apt,150,2,86,2018-08-01,3.40,1,279
12815192,Apartment Steps from Boston Common,17045533,Lilly,,Downtown,42.35883103935813,-71.06185488919928,Entire home/apt,175,2,4,2016-07-25,0.15,1,0
12824498,Cozy Reading Bedroom,10524003,Isaac,,Jamaica Plain,42.32512115569664,-71.1129246517974,Private room,70,1,4,2016-08-09,0.15,1,0
12829241,Wonderful Studio,28749942,Renata,,West End,42.36155830446647,-71.06887397478143,Entire home/apt,159,2,107,2018-08-11,3.87,12,342
12830117,Boston Marriott Custom House,70018264,Alan,,Downtown,42.35929959146369,-71.05443070528113,Entire home/apt,287,7,0,,,1,0
12834650,Comfy room,9640446,Mitchel,,Brighton,42.35238636597892,-71.16201360030833,Private room,50,1,11,2017-08-25,0.42,1,0
12849985,Sublet - Mission Hill,70196711,Timothy,,Mission Hill,42.33242122223453,-71.10732196401753,Private room,872,1,0,,,1,0
12854553,Private room in a 1 BR,8907338,Abhay,,Fenway,42.348232961379544,-71.09454743882235,Private room,75,1,0,,,1,108
12855343,"Cozy, sweet, single-bed near T",12164071,Cynthia And Paul,,Jamaica Plain,42.3126182454674,-71.10620541691137,Private room,50,2,163,2018-08-16,5.99,2,281
12874603,Comfortable Private Bedroom for 2,48719428,Diego,,Jamaica Plain,42.32267197982334,-71.10078611527362,Private room,70,1,10,2016-06-27,0.37,1,0
12888054,Arthouse in Historic Brewery District!,70542233,Christine,,Jamaica Plain,42.316423406732014,-71.105027092965,Entire home/apt,239,3,12,2018-07-17,0.52,2,336
12897110,Across the street from Prudential & Hynes Centers,70633440,Nick,,Back Bay,42.34448567335711,-71.08076259510035,Entire home/apt,176,2,69,2018-08-12,2.62,1,188
12898177,"Devonshire Place, Lux 1 Bed Dwtwn Financial Area",22541573,Ken,,Downtown,42.35851391308438,-71.05719145549558,Entire home/apt,219,30,2,2018-05-16,0.19,17,340
12899321,"Kingston Street, 1bd Service Dwtwn Financial Area",22541573,Ken,,Chinatown,42.35156674406805,-71.0593080613562,Entire home/apt,239,30,2,2017-02-04,0.09,17,340
12899658,"Boylston Street, Lux 1bd Fenway Cultural District",22541573,Ken,,Fenway,42.343319824908754,-71.09738470733846,Entire home/apt,231,30,5,2018-07-13,0.21,17,222
12901078,Mahar family room,27871799,Althea,,Mattapan,42.27515906048241,-71.07661811210673,Private room,70,1,36,2018-06-09,1.32,4,169
12904318,Lovely cozy room close to Subway,52601623,Jean,,Dorchester,42.28358415047871,-71.06695110900299,Private room,55,1,5,2017-11-01,0.20,5,350
12916551,*New2BEDS*free parking /Boston downtown,70833557,Ken,,South End,42.341504551057525,-71.08087505967704,Entire home/apt,59,1,267,2018-08-10,9.79,3,228
12949270,"Elegant room, colorful artist home",18896448,Sandy,,Jamaica Plain,42.32136495142019,-71.11323105918619,Private room,65,1,12,2016-12-02,0.44,2,0
12950332,Clean Large Room near Redline/Rail Peaceful Area,18517776,Huggy,,Dorchester,42.30567116368466,-71.0732169815734,Private room,36,30,9,2018-02-18,0.35,12,365
12957423,Artist 1BR Loft in North End,1723274,James,,North End,42.36396139522814,-71.05462384037729,Entire home/apt,159,1,261,2018-08-11,9.61,2,57
12962229,Sublet on Hemenway Street - June!,60081407,Lakshmi,,Fenway,42.341857661973876,-71.08904436916148,Private room,1275,1,0,,,1,0
12969783,"Massachusetts Ave, Lux 2 Bd Back Bay area",22541573,Ken,,Fenway,42.34325659424837,-71.08613203521625,Entire home/apt,249,30,2,2016-11-18,0.09,17,288
12971329,Cozy room near train,52601623,Jean,,Dorchester,42.28366550730405,-71.06832233983724,Private room,55,1,3,2016-06-27,0.11,5,105
12972378,Fenway Park/Kenmore Square Flat,71380118,Vladimir,,Fenway,42.34793449772825,-71.09757989112373,Entire home/apt,133,180,1,2016-10-10,0.04,1,289
12979965,Boston South End - Multiple Rooms,43217109,Javier,,South End,42.33831659589648,-71.07690856396708,Private room,125,2,11,2018-06-26,0.40,5,327
12984748,"Lux 2 Bedroom in Chinatown w/WiFi, Gym",9419684,Mike,,Chinatown,42.3504252777942,-71.05969261367373,Entire home/apt,272,10,1,2017-07-12,0.07,136,186
12986016,"Lux 1 Bedroom in Chinatown w/WiFi, Gym",9419684,Mike,,Chinatown,42.349890225740786,-71.06067686945971,Entire home/apt,259,10,1,2016-06-28,0.04,136,235
12986892,"Lux 1 Bedroom in Chinatown w/WiFi, Gym",9419684,Mike,,Chinatown,42.348829740918944,-71.05990613419607,Entire home/apt,259,10,0,,,136,235
12987348,Expansive and Modern City Center,71536024,Hussein,,Downtown,42.357376002939034,-71.05350942943257,Entire home/apt,363,1,171,2018-08-12,6.39,4,220
12997334,1 BR apartment near Harvard,24584254,Ak,,Allston,42.36453585044336,-71.11837974523743,Entire home/apt,120,3,9,2017-01-08,0.35,1,0
13004551,Posh 2BR in Lower Allston by Sonder,12243051,Sonder,,Allston,42.364223001567964,-71.13069165481411,Entire home/apt,279,2,31,2018-07-04,1.22,292,131
13005579,New renovation on the Freedom Trail,71536024,Hussein,,North End,42.36523984386283,-71.05213404975486,Entire home/apt,245,1,145,2018-08-06,5.39,4,3
13015767,Private Room with Queen and Twin Beds,43544288,Susan,,West Roxbury,42.27245669725701,-71.16863144666411,Private room,62,1,59,2018-08-05,2.16,11,364
13015832,Back Bay 2 Bedroom near Pru,18202088,Luxurious,,Back Bay,42.34522167786116,-71.0795988393007,Entire home/apt,257,4,11,2018-06-09,0.41,19,0
13015927,Back Bay 1 Bd Furnished Suite,18202088,Luxurious,,Back Bay,42.34613830566531,-71.0797152763806,Entire home/apt,199,2,6,2018-06-08,0.22,19,0
13017064,Sleek 2BR in Lower Allston by Sonder,12243051,Sonder,,Allston,42.36426654089742,-71.13078915086457,Entire home/apt,179,2,13,2018-06-30,0.52,292,135
13024208,Charming 1BR in Lower Allston by Sonder,12243051,Sonder,,Allston,42.36424315185366,-71.13135873481028,Entire home/apt,219,2,25,2018-05-29,0.96,292,97
13024385,Unique 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Chinatown,42.35124844173521,-71.06206122096026,Entire home/apt,269,2,19,2018-07-05,0.72,292,137
13028899,"New King Bed, Free Parking&WiFi",43544288,Susan,,West Roxbury,42.2740855479012,-71.16879200051908,Private room,65,1,16,2018-08-05,0.63,11,363
13029806,"1 bedroom 1 bathroom in South End, Boston",71992437,Val,,South End,42.33708500519548,-71.0687346957283,Entire home/apt,180,2,19,2018-07-30,0.95,1,5
13031523,Comfortable furnished room w/Queen bed +amenities.,72014205,Patille,,Brighton,42.36113460238734,-71.1401136361576,Private room,67,1,5,2017-07-09,0.19,1,0
13032590,3 bedroom apartment next to T stop,21745230,Jurek,,Charlestown,42.3826927598642,-71.07809993795176,Entire home/apt,195,1,180,2018-08-15,6.91,11,256
13044229,"Andrew Sq, South Boston - Modern Condo",72163500,Chris,,South Boston,42.32963890001429,-71.05510714056209,Entire home/apt,150,2,20,2017-10-27,0.75,1,0
13046581,Beautiful Apartment-5 Beds-Parking-Super Clean!,19488432,Julian,,West Roxbury,42.26090061858848,-71.15774167263216,Entire home/apt,125,2,139,2018-07-10,6.13,1,252
13046976,Sunny renovated 1 bed in friendly East Boston,507084,Nicole,,East Boston,42.37913076332394,-71.03982748413877,Entire home/apt,140,2,37,2017-08-10,1.37,1,0
13054720,Historic Brownstone in South End/Northeastern,72272410,Jennifer,,Roxbury,42.33598400789131,-71.08406819011918,Entire home/apt,135,3,153,2018-08-07,5.72,1,26
13056821,1 BR Newly Renovated Charming Historic Brownstone.,72298155,Rebecca,,Roxbury,42.33028987238518,-71.0938218308697,Entire home/apt,148,1,134,2018-07-31,6.04,1,120
13057265,Fully Furnished 3 Br / 2.5 B House in Allston,48870577,Katy,,Allston,42.361253271930664,-71.13219921556092,Entire home/apt,177,60,0,,,1,83
13062783,Boston bedroom near Fenway,44620221,Michael,,Mission Hill,42.330482874568,-71.10650652595727,Private room,42,1,4,2016-09-01,0.15,1,0
13063952,3 min to T stop-Boston/Somervillle,21745230,Jurek,,Charlestown,42.3827047835036,-71.07877178358189,Private room,65,1,14,2018-05-02,0.54,11,200
13076586,Room in the heart of downtown Boston,22781505,Samantha,,Fenway,42.34213596859539,-71.09009915775971,Private room,56,14,2,2016-07-31,0.08,1,0
13077603,Comfortable furnished room with high ceilings.,67103816,Firlian,,Roxbury,42.317816686089365,-71.09135484025055,Private room,35,30,15,2018-05-05,0.55,7,137
13078148,"Downtown Crossing ARTlab, Studio Apt, Boston",20857768,Adam,,Downtown,42.35645417348172,-71.061030598429,Entire home/apt,259,4,9,2017-05-16,0.37,15,25
13078164,Boston Penthouse - Modern Charm,23099761,David,,South End,42.33986228780994,-71.07766733289968,Entire home/apt,175,6,37,2018-07-25,1.62,1,56
13079659,Sharp 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Chinatown,42.35127066725765,-71.0619857441564,Entire home/apt,259,2,26,2018-07-06,0.97,292,140
13079902,Sunny Bedroom Overlooking Fenway Park - Convenient,29227463,Dylan,,Fenway,42.34191819107909,-71.09001377006122,Private room,89,1,1,2016-05-23,0.04,1,0
13080375,Industrial 3BR in Downtown Crossing by Sonder,12243051,Sonder,,Chinatown,42.35141929255333,-71.06184472031838,Entire home/apt,269,2,22,2018-08-01,0.83,292,122
13081090,Split-Level 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Chinatown,42.351278140711536,-71.06175821253368,Entire home/apt,259,2,31,2018-07-28,1.18,292,135
13082258,"47 Symphony Road, Apt 501",27569517,Anna,,Fenway,42.343388540551736,-71.08832040505789,Private room,52,1,2,2016-06-14,0.07,1,0
13083058,Sunny Studio at Fenway,48018479,Yining,,Fenway,42.346456282737456,-71.10415928483286,Entire home/apt,120,1,12,2016-08-27,0.46,1,0
13090471,Wonderful room in back bay,33323873,Qi,,Back Bay,42.345122793216184,-71.08267392798517,Private room,80,5,1,2016-07-01,0.04,1,0
13091712,Ideal for Families - Spacious Charlestown Townhome,54995023,Tim,,Charlestown,42.38035518460096,-71.06756407673498,Entire home/apt,250,3,3,2018-07-15,0.94,1,5
13100828,Spacious 1bdr on the water,8739837,Ada,,East Boston,42.3691365107799,-71.04094378362562,Entire home/apt,125,6,27,2018-07-29,1.00,1,6
13107648,"Lil’ Italy, Harbor Loft Efficiency
Priv. Entrance",46702413,Beth,,North End,42.366660144819434,-71.05209407170254,Private room,99,3,109,2018-08-13,4.04,3,291
13110631,Cute Apt Steps to T & Prudential Shops/Newbury St,72888191,Lana,,Back Bay,42.34336777688831,-71.08295283859246,Entire home/apt,100,2,112,2018-08-01,4.24,5,73
13113748,Private room and individual bathroom on 34th floor,28464849,Lynette,,Downtown,42.3648319713377,-71.0639087327483,Private room,390,1,0,,,1,0
13121821,Charming Beacon Hill apartment with outdoor space,38119495,Scott,,Beacon Hill,42.35997894671896,-71.06478599509708,Entire home/apt,199,3,99,2018-08-09,3.78,1,84
13126713,62LUXURIOUS & PRIVATE room in the CENTER of Boston,25149641,Kiki,,Allston,42.35136743395033,-71.13299116108895,Private room,250,1,12,2018-06-07,0.45,31,365
13140867,North End flat just off Hanover Street (23T#1),1386951,Todd,,North End,42.36617915685983,-71.0543313618705,Entire home/apt,250,2,114,2018-07-28,4.49,2,20
13156872,1 BR in Brighton,43609451,Zeynep,,Brighton,42.33867207480593,-71.15702914937529,Entire home/apt,100,2,6,2016-07-17,0.22,1,0
13166405,Spacious loft in the quiet suburbs #4,7324551,Bo,,Brighton,42.34600528241735,-71.15513731915486,Private room,33,59,3,2017-12-26,0.12,4,288
13171246,"Charming, Sunny, Convenient 2BR in the South End!",558997,Jancy,,South End,42.339183216320194,-71.07818450213286,Entire home/apt,200,3,10,2017-05-30,0.38,2,0
13173203,Quaint North End One Bedroom -Newly Renovated,38997,Michelle,,North End,42.36486931405007,-71.05596869822347,Entire home/apt,189,2,20,2018-07-28,0.74,7,329
13173362,Back Bay One Bedroom on Commonwealth Ave,38997,Michelle,,Back Bay,42.34825550820319,-71.08540239226072,Entire home/apt,100,30,0,,,7,248
13185237,"Charles St, Studio Apt, Boston #31",20857768,Adam,,Beacon Hill,42.35770155835378,-71.07170043470212,Entire home/apt,235,4,3,2018-08-07,0.12,15,352
13188046,"Top floor condo w/ parking, roof deck, near beach",21094197,James,,South Boston,42.33224719358164,-71.03865606283041,Entire home/apt,189,2,12,2016-09-13,0.45,1,0
13188501,Beacon Hill Studio Apartment,38997,Michelle,,Beacon Hill,42.36090398377256,-71.07086114679885,Entire home/apt,189,1,7,2018-07-28,0.26,7,334
13189564,Historic townhouse in center of Boston,50767440,Renee,,Downtown,42.360987300659126,-71.05776533539698,Entire home/apt,425,2,115,2018-07-28,4.55,1,127
13190410,"Stayloom's Spacious, Stylish Destination | Near T",60375320,David,,South Boston,42.33962035784557,-71.05130743997775,Entire home/apt,299,1,93,2018-08-12,3.43,5,272
13192046,"Town house in Brighton, 2 parking spaces",73841295,Ruth,,Brighton,42.35013328377472,-71.171468533443,Entire home/apt,250,3,5,2018-07-16,0.20,1,151
13214949,Have fun and find rest affordably,8061,Heidi,,Roxbury,42.32446331697158,-71.0860594374872,Entire home/apt,180,2,7,2016-08-12,0.27,1,0
13216268,Lux 3 floor penthouse with roof deck in Downtown,22304512,Juan,,Downtown,42.34962916876406,-71.05630122120027,Entire home/apt,700,3,50,2018-08-16,1.99,1,4
13218392,Back Bay Studio - PrudentialCenter/Copley/Symphony,3041265,Humberto,,Back Bay,42.343880190626564,-71.08399516188275,Entire home/apt,145,2,3,2016-07-21,0.12,1,0
13236820,Welcome to The Blue Room! (steps from transit),25363817,Carl,,Allston,42.348176232767955,-71.13492037010761,Private room,63,4,103,2018-07-31,3.97,1,38
13236936,Comfortable room near redline MBTA subway stop!,52601623,Jean,,Dorchester,42.28393321127926,-71.06883548728614,Private room,55,2,1,2016-06-19,0.04,5,351
13242393,Renovated House near Subway/Rail Everything New,18517776,Huggy,,Dorchester,42.304372794658335,-71.07193226049871,Private room,36,30,3,2017-06-29,0.12,12,365
13248823,Cozy North End Studio - Perfect location!,69106634,Andrea,,North End,42.368682503928206,-71.05430825519376,Entire home/apt,210,3,1,2016-06-23,0.04,1,0
13249829,748$ / week sunny & renovated 2 BDR in Beacon Hill,741190,Vincent,,Beacon Hill,42.36038187728937,-71.06780657681584,Entire home/apt,120,21,5,2018-07-15,0.20,1,13
13249923,"Walk/Bus to Redline/Rail stations, Private Balcony",18517776,Huggy,,Dorchester,42.306401989579044,-71.07274829511499,Private room,36,30,3,2017-10-29,0.11,12,365
13258244,Comfortable quite room.,67103816,Firlian,,Roxbury,42.31626447242212,-71.09222251913793,Private room,35,30,9,2017-11-30,0.34,7,88
13261006,"Private room, A/C, with shared bath, rooftop.",6033710,Michael,,Roxbury,42.339793473451174,-71.0822644347498,Private room,75,1,0,,,1,0
13261681,Private Room w/ Two Queen Comfortable Beds,43544288,Susan,,West Roxbury,42.27426066859584,-71.16704388685727,Private room,68,1,36,2018-07-23,1.37,11,365
13264687,"Sofa-bed with laundry, Wi-Fi, and kitchen near BC",73947522,Kelsey,,Brighton,42.35639291040471,-71.16396428401576,Shared room,40,1,6,2016-07-24,0.23,1,0
13265095,Brighton 2BR by BC campus with lake view and AC,68779474,Steven,,Brighton,42.33849421236447,-71.15534373669092,Entire home/apt,120,3,2,2016-06-22,0.08,1,0
13266133,My Boston room by the subway :),57812241,Alexia,,Dorchester,42.29393457616161,-71.06461762034647,Private room,75,5,4,2018-07-19,0.15,7,114
13266833,Private Room in Back Bay Boston! MAY-AUG 30,37703603,Jenna,,Fenway,42.34423914179057,-71.08935568628476,Private room,97,30,3,2017-05-30,0.16,1,2
13275308,Stunning and Spacious in City Center,74813179,Alexander,,Downtown,42.35814948938496,-71.05479106560645,Entire home/apt,363,1,178,2018-08-11,6.68,4,204
